Customer_Age,Gender,Account_Balance,Num_Transactions,Credit_Score,Years_with_Bank,Loan_Amount,Has_CreditCard,Churn
29,Male,22886.711451723568,42,626.4160467492621,9,12402.280042201966,1,0
23,Female,31425.57147867252,44,694.2003397645035,10,5310.254413599492,0,0
43,Male,37729.89335638438,44,702.4013908775396,19,8485.452810082603,0,1
44,Female,76510.5233985328,37,675.2650106093101,17,23724.545174262978,1,0
25,Male,56315.9966310928,49,723.4054926131478,7,961.3675221193589,0,0
36,Male,60785.675233846145,23,485.68230475106304,18,16037.885928246502,0,0
59,Female,55635.30689430605,36,651.8735078426567,6,15989.411539843313,1,0
18,Male,87018.01247217465,42,671.5497410538692,9,14340.885699582845,1,0
46,Female,60101.048945579016,44,546.3135001851325,8,16046.22945583819,0,1
62,Male,66220.92696878446,31,665.4539852895189,9,0.0,1,0
66,Female,45743.670179297755,32,714.0465460977474,1,8523.563873618463,0,1
52,Male,88735.23234165617,43,634.3287674173043,2,27344.006922059118,0,0
57,Male,90609.7321700726,45,695.9577567495219,4,5425.031315922553,0,1
31,Male,59077.7761732774,43,721.5927330069453,18,28332.8865085136,0,1
52,Male,45392.62425798797,33,743.9724640513854,10,3745.420705772749,1,0
65,Male,19600.5916570736,42,731.3507716598868,1,2783.6749407014304,1,1
62,Female,38285.0892341073,53,745.592473637548,10,7385.769461887228,1,1
37,Male,5822.748461856063,37,615.0316725115555,9,24032.663746295348,1,0
66,Female,37233.936997800134,40,622.6907353521823,13,10631.033362004979,0,0
30,Female,68924.25243488168,37,476.85878744322713,15,17763.255907513143,0,1
55,Female,58740.00123502445,40,575.4382353987813,18,15589.095376137633,0,0
66,Male,118081.67461136819,44,735.2914342083398,13,14564.302538157444,0,0
63,Female,50723.58212999036,50,607.6600444870302,5,25192.944740860592,1,0
66,Male,48771.706476138934,38,677.8311860995839,2,21172.14352789631,0,0
25,Female,86569.23998821998,50,666.8508626619746,7,5856.77442270099,0,0
60,Female,11826.592793861135,46,736.848031560034,9,12795.433731266687,1,0
37,Female,22955.819435512814,29,508.5732410791227,19,28947.51856024666,1,1
50,Female,76596.03403138666,41,674.6841066389919,14,17556.494313343486,0,0
43,Female,55114.39492576573,40,673.5457174936801,17,2937.232287269442,0,0
56,Male,55687.59914006359,36,589.9541769152698,11,3503.688780985678,1,0
38,Female,36571.22105414193,39,717.2172747725789,5,22121.16246852979,1,1
66,Female,65994.25433956608,40,552.0675292386609,12,20619.498537408508,1,0
59,Male,39799.41863383922,29,724.5175093061275,9,7629.0753989013465,0,0
60,Male,61818.583217430816,41,499.1019968269233,17,20981.041431794773,0,0
58,Male,31037.910953669114,29,586.6555820227062,8,27795.137093753994,0,1
26,Female,55440.07531543608,33,640.2078440125407,8,26662.870717284808,1,0
41,Female,110621.72351239619,38,665.2361856125214,12,27834.224294579653,1,0
54,Female,49376.6052565619,28,519.2341376141758,19,19443.91020050244,1,1
66,Female,56706.04529520552,36,723.0036576909424,10,13578.721446960897,0,0
58,Female,54936.92506327294,43,702.7492017543212,2,11780.159356265312,0,1
34,Female,64363.28520861211,53,783.2319156996973,8,14860.904891097254,1,0
41,Male,71703.79949210634,44,699.1478119642395,14,7991.813564345072,1,0
38,Male,66430.94376691306,34,598.4512992679332,19,12125.610203847757,1,0
68,Female,66982.89604431261,47,575.0090790813184,4,25200.95798638081,0,0
56,Female,55479.1653900287,42,620.5585925891971,9,2127.4319325000542,0,0
58,Female,62507.24306267597,44,802.6570534792929,13,2674.6421944686535,1,0
56,Female,54651.11427031126,47,653.332501511231,9,21644.24483534743,1,0
30,Female,14691.03233932201,34,656.3177724641259,13,12198.616602532202,0,0
28,Male,125765.3752462968,34,746.5622641411176,16,0.0,1,0
63,Male,78204.31873868042,35,568.4829821745034,1,14509.326749276477,1,0
36,Female,35517.01986788622,45,687.7272196726298,8,13367.027321491141,1,1
28,Male,65751.510109585,34,686.1440100380839,9,11551.324188069328,0,0
30,Female,26346.481935494863,39,717.0150218578244,13,20485.648211851872,0,0
63,Female,47644.96127093237,41,709.6605415210471,17,4334.435449667224,0,0
62,Female,22950.286471855106,36,645.891619294948,9,15103.883318876758,0,0
18,Male,58720.3788589893,39,553.1821004191338,7,13312.220043100502,0,0
57,Male,20466.11934674858,38,610.4583967292673,10,15302.601823293633,0,0
61,Female,69710.57235782163,41,708.9467177528905,5,1142.5107349062364,0,0
36,Male,77055.52702282075,37,779.806293882777,17,10818.80889487993,1,0
29,Male,39325.48501040937,42,564.3947071747874,2,15158.15352829782,1,1
25,Female,64022.35510497655,35,559.7859589368077,9,19329.27709038317,0,0
25,Male,38000.89119943975,28,539.8267603061211,2,29771.172043299994,1,0
62,Male,72793.27410674769,43,596.3065060414477,10,21447.587109912165,0,1
29,Female,42784.54878593851,39,716.3292829946658,12,18689.241605067324,0,0
65,Female,79724.25312617302,46,742.1333819221499,2,25171.798338243017,0,0
50,Male,14710.20449162527,51,504.4940158549225,15,12569.420427654128,1,1
62,Female,34875.60212250282,48,565.6377835661394,3,27431.42530907884,0,1
43,Male,32279.591967836364,43,552.5440390933833,2,23954.182320496922,1,1
56,Female,65083.84396012494,34,589.2626598461717,7,11432.977674860304,0,0
45,Female,73877.24248603967,39,634.4356618141337,9,30391.64140586633,1,1
22,Female,67015.93416956718,27,622.1808127973081,11,18575.482519253426,0,0
25,Female,47275.58679023242,43,685.9673456643472,16,32543.751808493904,1,0
42,Male,0.0,27,515.1348030597501,7,17425.45803426645,0,1
44,Female,60967.55736893908,41,613.5635244052061,13,10504.561123914913,1,0
63,Female,79701.22710792674,32,745.6480678656606,3,8859.706853172747,1,0
40,Female,127012.72179083113,40,748.3158265896377,11,12154.052362136488,1,0
47,Male,49390.119482233466,41,766.5322012905893,3,10429.640463762671,0,0
62,Male,43367.11222664782,29,677.527761146513,15,25171.10845566955,1,0
64,Female,68006.36953220384,32,604.1441064007115,8,14768.206043597986,0,0
40,Female,53596.03891946384,46,662.2403639746418,7,2087.8186195007274,0,0
66,Female,91884.33518158019,42,826.9402935333972,5,16704.034526973508,1,0
64,Female,39795.28354379655,35,612.8604800204342,6,16004.104344882291,1,0
37,Female,53778.80702522427,47,778.2985684420358,19,11251.139030647915,1,0
35,Female,81905.32685680865,46,479.4246795787659,3,17140.736175874164,1,1
35,Male,67709.10781579715,43,690.0389753310046,11,14647.124534968822,0,0
19,Female,89030.19179395071,42,695.3085608060185,6,20070.12293901253,1,0
21,Female,49085.848714258354,29,676.151023496253,14,19599.831509465766,1,0
47,Female,91582.11255921761,41,680.7345028096913,17,17919.222851192575,0,0
50,Female,18403.990668076112,44,686.6250844352951,3,4609.15276983948,1,0
53,Female,19404.867213189944,35,689.8992233592315,4,31952.13382513849,0,0
35,Female,91975.99791148135,52,626.8482289459031,9,2552.114373341514,1,0
54,Male,60183.73938661875,43,631.0278349442256,13,13970.326585479277,1,0
36,Male,83020.39664699988,41,554.7428921564081,6,6244.533189209578,1,1
64,Male,62486.77395272876,22,701.2742328984278,10,18170.705293281004,1,0
45,Male,59823.9772867325,29,741.1593100421337,13,16107.245798458467,0,0
57,Male,26799.47852189438,32,772.1069232723194,14,13649.87132303833,1,0
37,Male,59329.0107920712,37,592.5243993200003,12,27142.182271502817,0,0
66,Female,94040.18090791878,34,529.3144210962533,13,23867.967337416932,0,1
50,Female,61416.7573517918,41,676.3417580813348,10,12383.077255267755,1,0
29,Female,77051.95489350567,44,569.1061714239153,7,21433.077135330033,1,1
68,Female,76359.34898484044,44,690.0237784080406,5,27517.442062707632,1,0
32,Female,34682.299583459215,36,495.62586143235376,12,23810.7603163437,1,1
58,Female,81428.25829381795,47,726.1046623239978,2,13910.251316259968,1,0
56,Male,52156.78192350381,36,660.7296243047425,8,2277.5927885638666,0,0
19,Female,53508.68979263264,33,515.5063062858846,8,17597.18323935888,0,0
46,Male,112442.37972513316,52,671.2857852222892,19,20348.882683151918,1,0
58,Male,74932.58417078797,37,656.6473042407185,5,8843.06479773183,1,0
27,Female,44037.44939306979,41,686.602524660034,8,15180.362136464333,0,0
19,Female,61613.45157524306,34,706.140952191098,10,14336.897529871796,0,0
68,Female,60915.498158955575,45,480.85815232285177,13,26101.685086441943,1,0
28,Female,102152.32885847485,29,617.0154709240265,9,29830.529404720714,0,0
30,Female,60986.51451160262,42,643.7678982476898,7,24401.715762405613,1,0
27,Female,115199.9663332742,42,629.3239267123521,19,14315.554534591118,0,0
31,Female,27581.682564499013,30,625.4280047073097,11,24181.729975582537,1,0
35,Male,59191.18115823265,44,723.8115159006745,8,20190.305646642155,1,0
68,Female,40928.61394508612,41,528.8114452422883,16,14400.803388946077,1,1
26,Female,47629.28486450937,46,629.5961401066795,10,31739.122312026397,0,0
56,Male,48171.962384766106,31,635.1420504828473,6,9095.852480939993,0,0
45,Female,42217.33300002808,48,642.3403155341914,10,19831.27180487634,0,0
20,Female,103254.29512464054,43,581.588020806661,10,21716.485164431386,0,0
37,Male,95564.00822106285,55,799.9222471565374,19,12700.009283810134,1,0
23,Female,70066.11278660306,32,718.5012029374266,4,19473.105503034734,1,1
44,Female,48141.20262776572,43,804.8074786960512,19,22563.97800176916,0,0
19,Female,42919.173930557794,30,694.8189863425507,3,16957.075364223314,0,0
46,Female,78545.21853694422,46,703.3596646998856,17,18779.964506742253,1,0
55,Female,67503.77378090438,34,649.6932639652752,14,15843.448983592169,1,0
20,Female,56379.351160010374,38,759.4158187272285,10,21380.160892213684,0,0
33,Male,73529.82518251077,38,689.5869594270179,6,13168.170646449555,0,0
47,Female,82276.7635227623,37,636.6545807580062,16,12505.617732857163,0,0
57,Female,56148.999249325694,33,779.2600155206078,9,15164.481230793208,1,0
19,Male,40316.85218279803,33,558.8027670022768,12,24469.35099358648,1,1
34,Male,26972.1083293247,41,598.7518096109067,12,1021.0948106321266,1,0
58,Female,66265.79185853658,30,846.7432546972366,14,7725.045466313465,1,0
29,Male,114181.14932832486,36,696.9492421187024,2,33206.16038628353,0,0
52,Female,32233.418251218907,38,465.67998691845753,10,17201.507334194397,1,1
60,Female,87486.72702585143,49,721.3252412448519,4,11743.711624298385,0,1
18,Male,43111.096016330266,44,578.3827475509419,6,21358.814683906297,1,0
62,Female,48149.21160217284,41,609.7980022261183,13,8719.783998383795,0,0
32,Female,82873.08700294577,33,828.5658024635752,14,0.0,0,0
43,Male,53618.54608344509,42,765.8861357266668,4,17838.399581979113,1,0
54,Male,66206.49491226199,42,789.8678075084753,10,9153.72932764137,0,0
38,Male,65727.36890530911,34,607.4890787657355,10,15811.118225039198,0,0
66,Male,43151.30845591481,44,629.6225395683587,5,17635.206318707755,1,0
48,Female,82377.43889800497,47,665.3065935814324,4,16136.929356526218,0,0
42,Male,58460.44531918023,50,710.7878060781272,12,1328.0367031041387,1,0
40,Male,25287.243777068958,38,626.0611210347837,14,15210.246740699267,1,0
41,Male,37687.8995216849,36,781.4861242428377,7,18556.815530915257,1,1
55,Male,0.0,36,684.3830008749399,2,3799.525894206039,0,1
45,Male,61299.80080436611,38,754.3651781194435,14,2846.61152922773,0,0
38,Female,92601.66158372092,38,595.4007240091487,10,6447.803313164828,1,1
60,Male,33821.25430550106,46,620.678499939432,16,20974.11791008189,1,0
35,Female,74638.45645846237,46,667.1971923798482,3,0.0,0,0
53,Male,70764.1846015477,46,617.8618764433826,8,21638.190809154832,1,0
52,Male,41203.061860312315,47,723.3407079314145,17,18136.44598632184,1,0
62,Male,98413.35390795424,42,724.7353398201656,4,12939.984395744683,1,0
26,Male,53183.48899437708,45,633.2655844288794,19,3154.9627007966974,0,0
55,Male,110256.70949591383,33,696.0579826559937,15,8628.259640870254,0,0
47,Male,19108.02577499445,37,792.9297860804169,10,21255.232416085077,0,0
61,Male,53271.61121021893,36,723.1218213164929,10,25053.801614746888,1,0
51,Male,56243.69939958358,50,695.6401019096924,12,6749.09745886989,1,0
49,Female,58984.67446698297,50,740.6721733123455,9,24134.90808227023,1,0
20,Male,77908.27460720701,35,767.657411710592,15,20487.001861665027,1,0
20,Female,144953.1829415725,43,756.2540000356108,18,14945.302417881723,0,0
45,Male,71376.65383836893,43,644.9614977397828,1,9097.158962876785,0,0
61,Female,60606.006065636924,41,713.1599499910349,3,10348.87982976008,1,0
32,Male,32595.01191081195,42,629.135767750006,8,29583.380929234394,0,1
58,Male,12747.338183656153,42,646.1889136336383,7,16427.53451370446,1,0
40,Male,89256.52078420219,43,683.5469133898214,15,25638.946736087266,1,0
57,Female,46330.396102107254,41,548.6087672375018,8,16932.463866305126,0,1
28,Female,125103.9588311404,34,675.8050198314822,15,11378.416595268536,0,0
65,Female,81705.2904596389,32,601.5991037225981,5,19672.72144348109,1,0
49,Female,68538.98683619908,38,566.9722805590304,12,32262.680576639137,1,0
53,Male,69853.22239730274,48,705.6439843196472,12,9847.066716111225,0,0
50,Male,70099.41912638664,37,631.7449668839324,9,22310.95122757882,0,0
41,Male,42635.82636590575,36,665.3990877797056,9,16524.071858301013,0,0
56,Female,16212.432404491228,37,633.4537623286677,15,3403.8558690214977,1,1
51,Male,46232.87183710401,45,606.8349127349795,15,3225.009257280666,0,0
45,Female,59541.09439515658,36,658.2299306936665,12,11384.130024491631,0,0
54,Female,43804.56746929776,47,554.6426226962988,5,17779.908673127353,0,0
24,Female,27847.911251001286,29,643.263267382788,1,22026.983757508104,1,0
21,Female,41294.74212593812,43,788.65132387996,19,2432.695568150124,0,0
54,Female,85893.31167432353,45,566.0366408987077,11,20221.580161257094,0,0
18,Male,78704.89460985368,51,749.8310810501337,18,14052.957955758358,0,0
18,Female,64285.24489758763,45,796.0758463104673,6,15026.510252260388,0,0
64,Female,74677.4481575074,41,595.014426924587,17,19708.894768262766,1,0
37,Male,31701.663310141677,38,672.9326270839331,14,28968.84256093859,0,0
36,Female,40114.38020612985,34,559.0189440919178,12,17429.134403248783,1,0
46,Female,67775.37685945479,32,548.5440697000864,5,4146.104138327675,0,1
27,Male,34887.27922667941,44,661.701900905448,7,13503.259896566207,0,0
35,Male,62709.95620220525,44,678.6426114666175,16,21817.07218517185,0,0
45,Male,28436.885148680652,40,610.3159451334486,9,22080.347175332376,0,0
52,Female,18759.67676415966,37,570.8304312238514,15,20326.594992722457,0,1
60,Male,78401.96890112193,37,595.1250826381993,4,10919.75075728745,0,1
64,Male,85676.14630444402,45,712.3765302531964,7,4057.3976190616468,1,0
48,Male,44229.47515231396,37,712.8546976866324,14,19716.06204659143,1,0
44,Female,21988.43543822784,41,694.975634285579,4,5286.105123216546,1,0
28,Male,4790.6952746774405,34,623.0077062945893,4,20544.08813140147,1,0
66,Female,106050.00373836076,42,574.7106811917158,14,20546.314869557074,1,0
66,Female,62784.771337624,46,741.893246130423,7,11258.456506151757,0,0
55,Male,44800.16757079381,34,764.8817536630708,15,14100.293680126782,0,0
22,Female,50902.21090431303,38,613.2564611815551,12,16589.422936956424,0,0
25,Female,12166.693746276746,49,638.8769567398687,14,10081.482613431126,0,0
51,Male,75497.4618441558,37,547.3064377167576,13,3946.5597271195766,1,0
65,Female,110002.69229713336,35,687.3756178641343,19,14686.245783624769,1,0
69,Male,40431.07477801557,46,795.3050354869397,12,15520.260883838757,0,0
29,Female,119586.42591617163,34,716.0541572471828,16,25888.37890922442,0,0
55,Female,57089.87751347248,28,804.8398739673895,16,8744.063426977125,1,0
18,Male,101668.82821359175,40,622.6731130412796,1,23547.969390248887,1,1
48,Male,67680.52610739224,36,558.4669611868384,15,5823.444168588512,0,0
21,Female,67653.27972512488,30,755.3015601891664,5,4243.182402409837,1,0
66,Female,106098.14356288215,38,662.0263143501203,6,12593.1004423258,0,0
62,Male,79567.59846504626,44,587.4859886721965,17,7472.727915122223,0,0
67,Female,69371.20195832051,47,781.0624588503804,11,4131.073540972449,1,0
22,Female,11466.579048203617,22,607.5751574632523,4,30554.64252651819,1,1
47,Female,22319.78585359412,42,571.6147087265186,18,11386.818909152462,0,1
41,Female,71463.87435047302,45,692.1127337811291,14,33490.42869404999,1,0
20,Male,96694.58263428105,43,558.8776314662014,9,7042.12960881139,1,0
28,Male,63211.276681157324,41,721.5645482297504,3,1331.6274669360118,0,0
62,Male,45217.384028026354,50,569.3381381654738,3,25330.31775142659,0,1
21,Male,14020.74027070983,37,667.6043024263948,11,9186.746941918009,0,1
43,Male,40410.37356290544,39,672.1675761852988,5,16110.926385590556,1,0
44,Male,63274.5282299259,28,668.5442836058103,4,4154.932119896937,0,1
63,Female,38588.583693855966,57,559.8614330294213,12,14695.09486455965,0,0
60,Male,35888.84324006335,40,636.382801006335,12,4026.991441143262,0,0
44,Female,58722.06841308403,35,746.1511676536196,4,14408.740818312286,1,1
59,Female,96210.29175305975,35,635.858829695081,3,11208.53968409216,1,0
68,Female,77117.98469721043,34,569.4383759706709,2,16842.14184308883,0,0
67,Male,67146.7946342529,52,618.8450230605177,4,20005.530968870495,1,0
23,Female,64712.15951901053,31,561.9192430159292,4,16928.639993593762,1,0
32,Male,73779.41755892849,46,497.27874387892007,7,18608.37233729719,0,1
47,Female,57246.710605432745,54,637.6491357852917,2,14127.738596803807,1,0
59,Female,49722.9595580379,44,657.0007349539263,11,11517.450387474903,1,0
54,Male,78454.84898145679,51,698.9219454349233,5,18760.949462316545,0,0
54,Female,54365.11794594192,50,682.7155690039598,13,14108.417472974523,1,0
59,Female,30285.064938309137,32,693.0253190996789,4,14413.521743086847,1,1
54,Female,96082.50025324471,35,647.1250629011428,9,18181.959723574895,1,0
52,Female,13251.817623797928,44,798.9249493971798,7,6734.275215819858,1,0
40,Male,97958.07061418286,37,591.0949389922482,13,26436.88875275546,1,1
23,Female,72661.38116269407,47,627.8022103474265,10,13005.147355549896,0,0
21,Female,35771.231681516845,38,766.1045254331607,7,15993.452927760567,0,0
35,Male,60606.36384717478,40,622.7062164844009,18,14643.844416555376,1,0
26,Female,49278.41498256831,32,642.2847905921077,18,20221.94523121696,0,0
66,Female,80193.1432088762,48,678.292924934268,2,17713.453367766713,0,0
46,Female,79698.28131240132,31,731.7222832797959,1,14600.60842504404,0,1
30,Female,71534.08802700233,29,659.9402173665545,13,26590.032929094974,0,1
64,Male,78659.57702458912,48,588.1379194077767,2,0.0,1,0
69,Female,57129.18937284447,46,621.2946212968862,4,24941.395043735574,1,0
34,Male,104041.87737984947,33,687.8004273431494,9,22361.723241527674,1,0
62,Female,90590.17208644067,51,629.3422992248582,8,313.4669375804315,0,0
49,Female,48074.85704196608,48,617.2889316182645,18,22434.26574173802,1,0
65,Female,80271.54290083062,47,584.7600155728943,16,23467.73956447631,0,0
39,Male,78089.55714775142,40,733.5437620684074,4,19494.107919048452,1,0
21,Female,53505.9586178081,47,641.4895737573374,4,2527.300450548657,1,0
22,Female,51543.58389382308,47,641.9334037979557,18,20461.221740513804,0,0
54,Male,90362.7002944451,43,697.5922772294257,2,23057.574848015425,1,0
58,Male,59632.65617436101,37,554.6347976280161,11,10422.34804175302,0,0
66,Male,66504.29725841134,35,652.939098764076,4,18529.070847888455,1,0
30,Male,95027.60163660203,36,755.3725208213639,14,12174.336835844388,0,0
51,Female,123333.4750174461,37,645.5316557891593,17,22083.01592413474,0,0
62,Female,46834.3763254859,38,665.366093131388,8,12491.946518178054,0,0
39,Female,54477.49372697232,33,663.8019590789127,1,10359.0602972319,1,1
40,Female,61850.10029857163,31,724.2941060226982,19,14685.627658642246,1,0
68,Male,62418.41081845035,42,664.0857451714672,19,4266.783036133142,0,0
20,Female,69408.87221529728,34,822.8009425563869,7,13891.344134141109,0,0
59,Female,47745.53729657498,48,666.189343503308,1,17896.741898865905,0,1
51,Female,28345.22450967935,42,619.4973054540753,1,21959.674154930806,1,1
49,Female,103845.6311212437,39,755.8362781608641,10,16991.653909105597,0,0
62,Male,75302.06252009457,30,635.2519703607398,13,3539.1869033088187,1,0
68,Female,49536.6066665128,42,608.0278985779325,5,25818.169105838104,1,0
66,Female,70927.82519801831,41,566.8100953728831,12,26489.268050993913,1,1
38,Female,105823.76314884386,43,683.5131374147368,3,15900.538042166258,0,0
63,Male,40299.459530608605,33,617.9777776537453,19,8984.467030810762,1,0
61,Male,65278.505326923994,27,595.5851937751324,4,10747.056508307636,0,1
38,Female,25253.381477461764,41,610.3930814867778,15,13371.820818255319,0,0
61,Female,57041.459403154455,49,624.5675678486069,13,17229.34764958128,1,0
28,Female,75414.88465286393,48,708.2900305351228,11,12564.117747922082,1,0
56,Male,32131.918601124788,29,683.8475111754967,2,8132.899728790593,0,1
21,Female,55319.965772288095,47,639.8821845686125,9,23184.079073731496,1,0
68,Female,79998.18248824793,46,689.258743866174,12,17058.287104592808,1,0
18,Female,74730.00330581474,38,642.5561567360211,4,6581.0238205124115,1,0
45,Male,31059.20797677847,51,664.4596628753462,19,17330.483650286325,1,0
41,Female,69344.37187255599,48,603.3141836057556,10,16294.966630232653,0,0
52,Female,73967.97092968444,36,603.9607209822448,11,9255.576704444871,1,0
30,Male,62699.637917150765,25,660.594329725915,7,24560.39807688789,1,0
64,Male,87233.4827329173,40,660.7513179441329,13,16079.113651418525,1,0
51,Female,45263.81703400769,34,720.7826578751535,9,13267.026863342659,1,0
28,Male,70312.11156978781,41,684.9527229959233,12,14332.146015396629,1,0
53,Female,30869.99282366911,48,615.5637325106139,2,18551.33436683861,1,1
68,Male,19984.353920415524,50,560.3948964857199,1,14422.532683759167,1,1
34,Male,79526.97453038183,44,711.7813578255458,7,14355.650615689,1,0
52,Female,60514.06176074569,31,673.2169770601017,1,23527.720546603035,1,0
35,Female,48414.560722097594,28,717.8455959434978,16,3652.765380101875,0,0
57,Female,33371.09964761601,33,682.1133957181922,4,4987.57488324031,0,1
39,Male,80677.55954408352,42,776.3473766156949,8,21215.706879935497,1,0
41,Female,22299.640684179292,40,634.8534113275236,17,34326.798296669076,1,0
36,Female,84821.93670471718,44,652.8985787231317,19,22011.963601216412,0,0
54,Female,71274.93426081535,43,705.3329512284447,4,29913.670368581796,0,1
56,Female,23555.215299628762,34,710.4111062266509,4,11525.027090274176,1,0
38,Female,63149.035371965976,30,672.8967168774819,8,9903.350573297455,0,0
25,Male,126343.12188415877,45,538.6233989916826,10,18652.26538596841,0,0
45,Female,89735.4571115869,37,526.2424075931588,16,22629.191678616244,0,0
22,Female,39299.32052030852,45,622.9835448072372,19,4507.59278974116,0,0
34,Male,77917.64205596774,43,651.5270535389202,1,13294.253017361334,0,0
54,Female,24602.171761578036,37,519.2410484795656,5,14783.862658847573,0,1
53,Female,25717.145597346927,42,647.91335514135,2,9569.038274517008,0,0
36,Female,58317.35825080711,41,695.5830983231907,16,10502.225387634051,0,0
44,Female,73791.30671447686,49,645.8560194841801,13,21744.554408473545,1,0
51,Female,80283.25797303545,39,670.6588587005704,6,18757.475848726586,0,0
28,Male,80629.59311383421,47,691.1472295120396,4,21387.611374875632,1,1
62,Male,72368.75281338001,37,537.9112311460104,7,17694.99752298219,0,1
64,Male,19650.221822597494,36,695.6807274622485,2,8013.946585179695,1,1
29,Female,58476.709121317894,45,598.6526378747192,10,18384.82441471337,1,1
38,Male,84217.04729078054,38,633.3325630256535,14,7383.256780979931,1,0
28,Female,71082.27316518564,49,603.7235705352904,8,12505.973287725265,1,0
56,Female,64552.65080143317,48,725.1720491303649,3,6710.010761454199,0,1
45,Female,68230.64667275784,37,567.9306306129664,3,10112.897663433065,1,0
22,Male,67812.99699443049,36,746.6941687747845,2,15723.830778836125,0,0
34,Male,10877.5679255789,48,817.427940374941,17,11340.07516403743,1,1
37,Male,88872.27856588484,38,541.4215948287083,19,7934.700719804171,0,0
58,Female,57236.67731283029,34,608.9762644852802,10,24102.37977265664,1,0
63,Male,77689.66143713903,40,692.871340765162,12,14043.266260977125,0,0
29,Female,2358.862369894603,40,580.4585110577104,11,10776.575628536604,0,1
23,Male,101524.79760351556,37,630.9687617663383,9,6340.807114384192,1,0
34,Male,31089.708905678035,45,662.3114083343394,13,24.040918854811025,0,0
68,Female,123533.52580076315,40,600.1025289609036,6,13223.62389015103,0,0
36,Female,112981.00968072377,50,655.7388197116032,14,3974.2503718402295,1,0
43,Male,26877.099514438414,39,716.4115392099412,11,20696.291674887623,0,0
65,Male,80425.91715647979,43,644.5179422792683,5,15235.929556788231,1,0
61,Male,34569.70355249602,31,577.2941910530345,2,27466.886233105084,1,1
61,Female,44014.84910313697,36,731.5420639977331,7,16784.594185897055,0,0
69,Female,44579.18497557081,41,747.2324272883739,17,9186.737621922803,1,0
49,Male,71198.26683448476,39,675.8005789150828,6,0.0,1,0
23,Male,68115.91976073507,35,581.2745354808991,14,21452.35090993405,0,1
53,Female,29960.229458163754,41,588.5590915419241,4,4608.413915716879,0,1
55,Male,70998.78508507776,34,484.2095895001578,3,11734.843818481906,0,1
28,Female,54897.271837663946,46,608.5510767331053,11,28392.70597243931,1,0
50,Female,14486.177958468972,38,724.5905611139897,1,19887.86679238981,1,0
41,Female,49149.1934057747,37,602.1222177787762,14,18118.923636279524,0,0
40,Female,101510.67133733368,45,583.0847165366423,6,22554.57954496087,0,0
32,Female,49992.968219926624,40,721.6019091598291,17,22256.398551244223,0,0
44,Female,14111.579724352348,39,730.5895782039252,17,27647.571455633362,0,0
28,Male,80361.66831871266,40,612.4708185195575,11,10182.565196249048,0,0
68,Female,36812.24538225352,53,685.661427718749,7,11986.52677255388,0,0
67,Female,65360.72326031118,41,589.2573554718799,13,7620.922967506502,0,1
34,Male,55700.33761479555,41,626.0157499892867,8,14738.418908928214,0,0
68,Female,104041.75580342193,38,522.592278453114,8,13942.138166638446,0,1
31,Male,55717.916888395324,31,675.2071502250941,9,960.3821013154084,0,0
44,Female,31385.268116505602,41,642.7960529165723,7,9768.793943243629,1,0
35,Male,48278.8098984544,51,602.9650872785913,9,26512.93227359173,1,0
45,Male,29280.596273759147,38,643.557897648746,11,16953.668759096683,1,0
68,Female,54768.38220838977,39,634.9464329811149,2,20723.188944693702,0,0
64,Female,104244.76832092777,49,592.0927758845555,18,14035.64265719455,0,0
64,Female,91211.70098556897,30,677.8985539326866,3,0.0,1,0
21,Female,111029.76257985215,36,629.1435571993476,18,13970.912625363686,1,0
24,Male,71981.25239741812,34,640.6003813162351,16,23333.57246016783,1,0
62,Male,63577.50519107748,34,547.7537044108032,8,5514.529670048725,0,0
52,Male,35042.673541973265,41,641.2067694401735,8,20976.311413949097,0,1
65,Female,66741.694724682,53,637.4469023182131,6,1385.3466456585866,1,0
26,Male,56740.96797551629,46,592.2070143789016,2,15161.529905858646,0,1
25,Female,79465.68411605393,28,687.2080621153005,16,19356.147601173034,1,0
69,Female,31943.625530177447,37,502.4534034857278,9,12503.099805844862,1,0
62,Male,61317.06135775205,43,616.2461136002573,19,34779.77232362681,1,0
34,Female,20662.57189963923,35,671.6968099142744,15,11054.47650329118,0,0
34,Male,68440.31481387964,36,796.89563837059,2,10372.670098574383,1,0
66,Female,76893.7970377301,38,554.4028945501018,15,16635.936334840037,0,1
50,Male,19462.24771027918,40,656.203922393788,11,8960.21491330233,1,0
49,Female,26506.19365784985,47,688.3531955100103,12,3469.299249477508,1,0
25,Male,27600.499483805786,36,654.4343549351578,15,6218.641800622265,0,0
36,Male,55559.37603391698,48,563.735948536846,16,21063.894076383163,0,1
55,Female,25062.884679238916,43,616.142918010247,6,12560.48352899716,1,0
20,Female,94462.25555381824,40,479.0845988756608,3,28616.167604015413,0,1
22,Male,70903.8245377009,36,650.270615438247,6,11470.11003941972,1,0
30,Female,74975.98949335846,49,550.8875084053492,3,20684.082837858383,1,1
64,Female,20273.80285966659,44,681.8962658672547,13,19086.735835694966,0,0
63,Female,92329.45213820555,31,604.2604334876236,12,11350.79354255983,1,0
48,Male,76240.23600246405,42,597.6739623549936,8,7969.528566672725,1,1
33,Male,42941.359003018355,51,661.6585180322386,2,1145.5704085924172,1,1
67,Female,21455.80188238006,31,668.2179594536556,7,19424.96623744074,1,0
